mbti,character,movie_name,release_year,genre,revenue,score,metascore
INFJ,Galen Erso,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
INFJ,Maz Kanata,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
INFJ,Qi'Ra,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
INFJ,Plo Koon,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
INFJ,Aayla Secura,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
INFJ,Jedi Order,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
INFJ,Chancellor Valorum,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
INFJ,Lor San Tekka,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
INFJ,Yaddle,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
INFJ,Depa Billaba,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
INFJ,Logray,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
INFJ,Binary Sunset,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
INTP,Yoda,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
INTP,Ig-88,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
INTP,Ki-Adi-Mundi,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
INTP,Moff Jerjerrod,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
INTP,Benthic Two-Tubes,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
INTP,Beaumont Kin,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
INTP,Klaud,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
INTJ,Sheev Palpatine,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
INTJ,K-2So,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
INTJ,Dryden Vos,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
INTJ,Lama Su,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
ESFP,"Bob Parr ""Mr. Incredible""",The Incredibles,2004.0,"Animation, Action, Adventure",,7.4,
ESFP,Kari,The Incredibles,2004.0,"Animation, Action, Adventure",,7.4,
ESTP,Dash Parr,The Incredibles,2004.0,"Animation, Action, Adventure",,7.4,
ESTP,"Lucius Best ""Frozone""",The Incredibles,2004.0,"Animation, Action, Adventure",,7.4,
ESTJ,"Helen Parr ""Elastigirl""",The Incredibles,2004.0,"Animation, Action, Adventure",,7.4,
ESTJ,The Underminer,The Incredibles,2004.0,"Animation, Action, Adventure",,7.4,
ENFP,"Buddy Pine ""Syndrome""",The Incredibles,2004.0,"Animation, Action, Adventure",,7.4,
ENFP,Jack-Jack Parr,The Incredibles,2004.0,"Animation, Action, Adventure",,7.4,
ENFP,"Karen ""Voyd""",The Incredibles,2004.0,"Animation, Action, Adventure",,7.4,
ENFJ,Winston Deavor,The Incredibles,2004.0,"Animation, Action, Adventure",,7.4,
ENTJ,"Edna Marie ""E"" Mode",The Incredibles,2004.0,"Animation, Action, Adventure",,7.4,
ISFP,Bomb Voyage,The Incredibles,2004.0,"Animation, Action, Adventure",,7.4,
ISFJ,Tony Rydinger,The Incredibles,2004.0,"Animation, Action, Adventure",,7.4,
ISFJ,"Simon J. Paladino ""Gazerbeam""",The Incredibles,2004.0,"Animation, Action, Adventure",,7.4,
ISTJ,Rick Dicker,The Incredibles,2004.0,"Animation, Action, Adventure",,7.4,
ISTJ,Gilbert Huph,The Incredibles,2004.0,"Animation, Action, Adventure",,7.4,
INFP,Violet Parr,The Incredibles,2004.0,"Animation, Action, Adventure",,7.4,
INTJ,Evelyn Deavor,The Incredibles,2004.0,"Animation, Action, Adventure",,7.4,
ESFP,Elizabeth Swann,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ESFP,Tamara,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ESFJ,Capitaine Chevalle,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ESTP,Pintel,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ESTJ,Barbossa,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ESTJ,Armando Salazar,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ESTJ,King George Ii,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ESTJ,Ching Shih,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ESTJ,Anamaria,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ESTJ,Capitán Villanueva,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ENFP,Calypso,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ENFJ,Angelica,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ENFJ,Philip Swift,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ENTP,Captain Jack Sparrow,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ENTP,Uncle Jack,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ISFP,Henry Turner,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ISFP,Bootstrap Bill Turner,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ISFP,Captain Ammand,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ISFJ,Will Turner,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ISFJ,Joshamee Gibbs,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ISFJ,Governor Weatherby Swann,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ISFJ,Ragetti,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ISFJ,Cotton,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ISFJ,The Spaniard,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ISTP,Blackbeard,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ISTP,Sao Feng,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ISTP,Ian Mercer,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ISTP,Marty,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ISTJ,James Norrington,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ISTJ,Carina Smyth,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ISTJ,Murtogg,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ISTJ,Captain Jocard,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ISTJ,Groves,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
INFP,Davy Jones,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
INFP,Syrena,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
INFJ,Shansa,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
INTP,Sri Sumbhajee,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
INTJ,Cutler Beckett,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
INTJ,Edward Teague,Pirates Of The Caribbean,2003.0,"Adventure, Fantasy, Horror",,7.7,
ESFP,Nemo,Finding Nemo,2003.0,"Action, Adventure, Drama",,7.1,
ESFP,Crush,Finding Nemo,2003.0,"Action, Adventure, Drama",,7.1,
ESFP,Darla,Finding Nemo,2003.0,"Action, Adventure, Drama",,7.1,
ESFP,Nigel,Finding Nemo,2003.0,"Action, Adventure, Drama",,7.1,
ESFP,Squirt,Finding Nemo,2003.0,"Action, Adventure, Drama",,7.1,
ESFP,Bailey,Finding Nemo,2003.0,"Action, Adventure, Drama",,7.1,
ESFJ,Deb,Finding Nemo,2003.0,"Action, Adventure, Drama",,7.1,
ESTP,Bloat,Finding Nemo,2003.0,"Action, Adventure, Drama",,7.1,
ESTJ,Gurgle,Finding Nemo,2003.0,"Action, Adventure, Drama",,7.1,
ENFP,Dory,Finding Nemo,2003.0,"Action, Adventure, Drama",,7.1,
ENFJ,Destiny,Finding Nemo,2003.0,"Action, Adventure, Drama",,7.1,
ENFJ,Mr. Ray,Finding Nemo,2003.0,"Action, Adventure, Drama",,7.1,
ENTJ,Philip Sherman,Finding Nemo,2003.0,"Action, Adventure, Drama",,7.1,
ISFP,Bruce,Finding Nemo,2003.0,"Action, Adventure, Drama",,7.1,
ISFJ,Peach,Finding Nemo,2003.0,"Action, Adventure, Drama",,7.1,
ISFJ,Coral,Finding Nemo,2003.0,"Action, Adventure, Drama",,7.1,
ISTP,Barracuda,Finding Nemo,2003.0,"Action, Adventure, Drama",,7.1,
ISTJ,Marlin,Finding Nemo,2003.0,"Action, Adventure, Drama",,7.1,
INFP,Jacques,Finding Nemo,2003.0,"Action, Adventure, Drama",,7.1,
INTP,Becky,Finding Nemo,2003.0,"Action, Adventure, Drama",,7.1,
INTJ,Gill,Finding Nemo,2003.0,"Action, Adventure, Drama",,7.1,
INTJ,Hank,Finding Nemo,2003.0,"Action, Adventure, Drama",,7.1,
ESFP,Jessie,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESFP,Duke Caboom,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESFP,Babyface,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESFP,Emily,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESFP,Buster,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESFP,Mr. Jones,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESFJ,Woody,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESFJ,Barbie,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESFJ,Gabby Gabby,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESFJ,Mrs. Potato Head,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESFJ,Ken,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESFJ,Andy'S Mom,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESFJ,Mrs. Nesbitt,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESFJ,Bonnie'S Dad,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESFJ,Giggle Mcdimples,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESFJ,Tour Guide Barbie,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESTP,Buzz Lightyear,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESTP,Al Mcwhiggin,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESTP,Twitch,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESTP,Barrel Of Monkeys,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESTJ,Mr. Potato Head,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESTJ,The Monkey,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESTJ,Sarge / Sergeant,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESTJ,Woody (Black Friday Reel),Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESTJ,Reptillus Maximus,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ENFP,Andy Davis,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ENFP,Peas-In-A-Pod,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ENFJ,Lotso,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ENFJ,Bo-Peep (Toy Story 4 Version),Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ENFJ,Rib Tickles,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ENTP,Mr. Mike,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ENTP,Stretch,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ENTP,See 'N Say,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ENTJ,Zurg,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ENTJ,The Cleric,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISFP,Slinky,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISFP,Bullseye,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISFP,Chunk,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISFP,Axel The Carnie,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISFP,Karen Beverly,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISFP,Mason,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISFP,Hannah Phillips,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISFP,Harmony (Toy Story 4),Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISFP,Ducky (Mutant Sid'S Toy),Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISFJ,Bo-Peep,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISFJ,Rex,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISFJ,Forky,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISFJ,Daisy,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISFJ,Old Timer,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISFJ,"Billy, Goat, And Gruff",Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISFJ,Legs,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISFJ,Margaret The Store Owner,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISFJ,Knifey,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISTP,Sid Phillips,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISTP,Hamm,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISTP,Bunny,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISTP,Benson,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISTP,Sparks,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISTP,Pteranodon,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISTP,Scud,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISTP,Dragon The Cat,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISTJ,Stinky Pete,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISTJ,Buzz Lightyear ( Toy Story 1 Version),Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISTJ,Geri The Cleaner,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISTJ,Knick,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ISTJ,Bonnie'S Mom,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
INFP,Bonnie Anderson,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
INFP,Angel Kitty,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
INFP,Tinny,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
INFJ,Mr. Pricklepants,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
INFJ,Rc,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
INTP,Aliens,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
INTP,Chatter Telephone,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
INTP,Lenny,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
INTP,Bookworm,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
INTP,Rejean,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
INTP,Ronald Tompkins,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
INTP,Etch A Sketch,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
ESFP,Mater,Cars,2006.0,"Action, Sport",,7.0,
ESFP,Ramone,Cars,2006.0,"Action, Sport",,7.0,
ESFP,Francesco Bernoulli,Cars,2006.0,"Action, Sport",,7.0,
ESFJ,Sally Carrera,Cars,2006.0,"Action, Sport",,7.0,
ESFJ,Darrell Cartrip,Cars,2006.0,"Action, Sport",,7.0,
ESTP,Lightning Mcqueen,Cars,2006.0,"Action, Sport",,7.0,
ESTP,Chick Hicks,Cars,2006.0,"Action, Sport",,7.0,
ESTP,Jackson Storm,Cars,2006.0,"Action, Sport",,7.0,
ESTJ,Sarge,Cars,2006.0,"Action, Sport",,7.0,
ENFP,Luigi,Cars,2006.0,"Action, Sport",,7.0,
ENFJ,Guido,Cars,2006.0,"Action, Sport",,7.0,
ENFJ,Cruz Ramirez,Cars,2006.0,"Action, Sport",,7.0,
ENFJ,Natalie Certain,Cars,2006.0,"Action, Sport",,7.0,
ENTP,Harv (The World'S Greatest Agent),Cars,2006.0,"Action, Sport",,7.0,
ENTJ,Dj,Cars,2006.0,"Action, Sport",,7.0,
ISFP,Fillmore,Cars,2006.0,"Action, Sport",,7.0,
ISFJ,Mack,Cars,2006.0,"Action, Sport",,7.0,
ISTP,Finn Mcmissile,Cars,2006.0,"Action, Sport",,7.0,
ISTP,Snot-Rod,Cars,2006.0,"Action, Sport",,7.0,
ISTJ,Doc Hudson,Cars,2006.0,"Action, Sport",,7.0,
ISTJ,Sheriff,Cars,2006.0,"Action, Sport",,7.0,
ISTJ,Rod Redline,Cars,2006.0,"Action, Sport",,7.0,
ISTJ,Smokey,Cars,2006.0,"Action, Sport",,7.0,
INFP,Red,Cars,2006.0,"Action, Sport",,7.0,
INFP,Wingo,Cars,2006.0,"Action, Sport",,7.0,
INFJ,"Strip Weathers ""The King""",Cars,2006.0,"Action, Sport",,7.0,
INTJ,Professor Z,Cars,2006.0,"Action, Sport",,7.0,
ESFP,Agent J / James Darrell Edwards Iii,Men In Black,1934.0,"Comedy, Short",,7.9,
ESFP,Scrad,Men In Black,1934.0,"Comedy, Short",,7.9,
ESTP,Jack Jeebs,Men In Black,1934.0,"Comedy, Short",,7.9,
ESTP,Boris The Animal,Men In Black,1934.0,"Comedy, Short",,7.9,
ESTP,Agent H / Henry,Men In Black,1934.0,"Comedy, Short",,7.9,
ESTP,Charlie (Symbiote),Men In Black,1934.0,"Comedy, Short",,7.9,
ESTJ,The Bug / Edgar The Bug,Men In Black,1934.0,"Comedy, Short",,7.9,
ESTJ,Edgar (Farmer),Men In Black,1934.0,"Comedy, Short",,7.9,
ESTJ,Ins Agent Janus,Men In Black,1934.0,"Comedy, Short",,7.9,
ESTJ,Chief X (1969 Mib Chief),Men In Black,1934.0,"Comedy, Short",,7.9,
ENFP,Griffin,Men In Black,1934.0,"Comedy, Short",,7.9,
ENTP,Agent M / Molly Wright,Men In Black,1934.0,"Comedy, Short",,7.9,
ENTP,Frank The Pug,Men In Black,1934.0,"Comedy, Short",,7.9,
ENTJ,Serleena Xath,Men In Black,1934.0,"Comedy, Short",,7.9,
ISFP,Jeff (Alien),Men In Black,1934.0,"Comedy, Short",,7.9,
ISFP,Lilly Poison,Men In Black,1934.0,"Comedy, Short",,7.9,
ISFJ,Laura Vasquez,Men In Black,1934.0,"Comedy, Short",,7.9,
ISTP,Mikey (Alien),Men In Black,1934.0,"Comedy, Short",,7.9,
ISTP,The Twins,Men In Black,1934.0,"Comedy, Short",,7.9,
ISTJ,Agent K / Kevin Brown,Men In Black,1934.0,"Comedy, Short",,7.9,
ISTJ,Agent C,Men In Black,1934.0,"Comedy, Short",,7.9,
INTP,"Agent M / ""Michael Jackson""",Men In Black,1934.0,"Comedy, Short",,7.9,
INTP,Newton,Men In Black,1934.0,"Comedy, Short",,7.9,
INTJ,Agent L / Laurel Weaver,Men In Black,1934.0,"Comedy, Short",,7.9,
INTJ,Agent O,Men In Black,1934.0,"Comedy, Short",,7.9,
ESFP,Gobber,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
ESFP,Tuffnut,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
ESTP,Snotlout,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
ESTP,Ruffnut,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
ESTJ,Stoick The Vast,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
ESTJ,Ryker,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
ESTJ,Hookfang,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
ENFP,Pouncer,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
ENTP,Zephyr,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
ENTP,Dagur The Deranged,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
ENTP,Mala,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
ENTP,Dart,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
ENTJ,Drago,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
ENTJ,Krogan,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
ISFP,Toothless,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
ISFP,Fishlegs,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
ISFP,Meatlug,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
ISTP,Stormfly,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
ISTJ,Astrid,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
INFJ,Valka,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
INFJ,Ruffrunner,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
INTP,Hiccup Horrendous Haddock Iii,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
INTP,Trader Johann,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
INTJ,Grimmel,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
INTJ,Viggo,How To Train Your Dragon,2010.0,"Action, Adventure",,8.3,
ESFP,Monkey,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
ESFJ,Mr. Ping,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
ESFJ,Viper,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
ESTP,Mantis,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
ENFP,Po,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
ENFP,Li Shen,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
ENTP,Boss Wolf,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
ENTJ,Lord Shen,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
ENTJ,Master Thundering Rhino,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
ISFJ,Crane,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
ISTP,Tai Lung,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
ISTJ,Tigress,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
ISTJ,Master Shifu,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
INFJ,Master Oogway,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
INFJ,Soothsayer,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
ESFP,Kili,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ESFP,Master Of Laketown,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ESFJ,Dori,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ESFJ,Hilda Bianca,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ESTP,Fili,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ESTP,Goblin King,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ESTP,Alfrid,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ESTJ,Azog,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ESTJ,Dwalin,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ESTJ,Dáin Ii Ironfoot,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ESTJ,Thror,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ESTJ,Lobelia Sackville-Baggins,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ENFP,Bofur,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ENFJ,Tauriel,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ENTP,Bombur,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ENTJ,Thranduil,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ISFP,Ori,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ISFJ,Bilbo Baggins,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ISFJ,Oin,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ISFJ,Sigrid,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ISFJ,Tilda,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ISFJ,Thrain,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ISTP,Bard,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ISTP,Beorn,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ISTP,Nori,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ISTP,Bifur,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ISTJ,Thorin Oakenshield,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ISTJ,Gloin,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ISTJ,Bain,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
INFP,Radagast,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
INFJ,Balin,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
INTP,Smaug,The Hobbit,1966.0,"Animation, Short, Fantasy",,4.5,
ESFP,Dru,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
ESFP,Herb Overkill,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
ESTP,El Macho,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
ESTP,Balthazar Bratt,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
ESTJ,Miss Hattie,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
ENFP,Agnes,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
ENFP,Lucy Wilde,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
ENFP,Dave,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
ENTP,Vector,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
ENTP,Stuart,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
ENTJ,Kevin,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
ENTJ,Scarlet Overkill,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
ISFP,Antonio Perez,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
ISFJ,Fritz,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
